timestamp,edificio,piso,temp_c,humedad_pct,energia_kw
2024-05-01T18:19:00,A,2,22.32,61.78,13.67
2024-05-01T18:20:00,A,2,20.9,60.46,14.57
2024-05-01T18:21:00,A,2,21.15,59.04,13.76
2024-05-01T18:22:00,A,2,22.08,60.22,13.67
2024-05-01T18:23:00,A,2,21.91,60.32,15.58
2024-05-01T18:24:00,A,2,21.7,61.3,13.23
2024-05-01T18:25:00,A,2,21.13,59.73,14.7
2024-05-01T18:26:00,A,2,22.2,60.66,15.13
2024-05-01T18:27:00,A,2,21.79,61.19,14.28
2024-05-01T18:28:00,A,2,22.03,61.97,14.04
2024-05-01T18:29:00,A,2,21.89,61.01,14.24
2024-05-01T18:30:00,A,2,21.82,59.29,13.65
2024-05-01T18:31:00,A,2,21.03,60.5,12.87
2024-05-01T18:32:00,A,2,21.3,59.57,13.88
2024-05-01T18:33:00,A,2,21.32,62.06,15.49
2024-05-01T18:34:00,A,2,21.5,61.38,13.97
2024-05-01T18:35:00,A,2,20.95,61.48,14.39
2024-05-01T18:36:00,A,2,21.26,62.44,13.85
2024-05-01T18:37:00,A,2,21.34,60.92,15.75
2024-05-01T18:38:00,A,2,21.83,61.78,13.88
2024-05-01T18:39:00,A,2,22.18,58.46,14.32
2024-05-01T18:40:00,A,2,21.29,61.21,14.63
2024-05-01T18:41:00,A,2,21.17,59.13,13.16
2024-05-01T18:42:00,A,2,22.06,59.46,14.37
2024-05-01T18:43:00,A,2,22.11,60.27,15.2
2024-05-01T18:44:00,A,2,21.64,59.27,13.61
2024-05-01T18:45:00,A,2,21.63,61.76,14.46
2024-05-01T18:46:00,A,2,21.26,61.55,13.75
2024-05-01T18:47:00,A,2,22.0,61.93,14.03
2024-05-01T18:48:00,A,2,21.02,60.17,14.52
2024-05-01T18:49:00,A,2,21.49,61.5,13.18
2024-05-01T18:50:00,A,2,21.16,60.84,14.01
2024-05-01T18:51:00,A,2,22.25,61.45,13.77
2024-05-01T18:52:00,A,2,22.25,59.6,14.24
2024-05-01T18:53:00,A,2,21.05,62.38,15.6
2024-05-01T18:54:00,A,2,21.64,60.5,13.4
2024-05-01T18:55:00,A,2,22.42,59.36,14.67
2024-05-01T18:56:00,A,2,21.44,62.07,14.47
2024-05-01T18:57:00,A,2,21.66,63.32,14.75
2024-05-01T18:58:00,A,2,21.99,59.89,14.87
2024-05-01T18:59:00,A,2,21.55,60.83,14.25
2024-05-01T19:00:00,A,2,21.42,60.67,13.89
2024-05-01T19:01:00,A,2,21.44,63.67,14.71
2024-05-01T19:02:00,A,2,21.6,62.67,14.87
2024-05-01T19:03:00,A,2,21.95,62.74,14.47
2024-05-01T19:04:00,A,2,20.86,62.16,14.25
2024-05-01T19:05:00,A,2,21.61,62.55,14.43
2024-05-01T19:06:00,A,2,21.42,62.05,13.68
2024-05-01T19:07:00,A,2,20.73,63.38,14.33
2024-05-01T19:08:00,A,2,22.03,63.09,14.45
2024-05-01T19:09:00,A,2,20.97,62.28,14.6
2024-05-01T19:10:00,A,2,21.84,62.41,15.41
2024-05-01T19:11:00,A,2,21.43,62.09,14.4
2024-05-01T19:12:00,A,2,22.88,59.85,13.53
2024-05-01T19:13:00,A,2,20.97,59.33,14.44
2024-05-01T19:14:00,A,2,21.93,61.65,13.82
2024-05-01T19:15:00,A,2,21.75,61.59,14.55
2024-05-01T19:16:00,A,2,22.41,61.99,12.36
2024-05-01T19:17:00,A,2,22.08,60.95,14.34
2024-05-01T19:18:00,A,2,21.14,62.14,13.81
2024-05-01T19:19:00,A,2,21.12,58.85,14.48
2024-05-01T19:20:00,A,2,21.61,64.34,15.14
2024-05-01T19:21:00,A,2,22.7,63.97,14.52
2024-05-01T19:22:00,A,2,21.39,61.95,14.23
2024-05-01T19:23:00,A,2,20.46,61.82,15.03
2024-05-01T19:24:00,A,2,22.0,62.44,14.88
2024-05-01T19:25:00,A,2,21.21,62.68,15.1
2024-05-01T19:26:00,A,2,22.09,62.76,14.05
2024-05-01T19:27:00,A,2,21.89,61.32,14.87
2024-05-01T19:28:00,A,2,21.52,62.11,14.13
2024-05-01T19:29:00,A,2,21.92,64.27,14.15
2024-05-01T19:30:00,A,2,21.62,59.51,14.77
2024-05-01T19:31:00,A,2,21.84,64.51,13.47
2024-05-01T19:32:00,A,2,21.93,62.05,14.73
2024-05-01T19:33:00,A,2,21.13,61.23,14.69
2024-05-01T19:34:00,A,2,22.23,62.35,13.8
2024-05-01T19:35:00,A,2,22.12,62.75,13.98
2024-05-01T19:36:00,A,2,21.42,63.34,14.87
2024-05-01T19:37:00,A,2,21.69,62.91,14.87
2024-05-01T19:38:00,A,2,21.24,61.19,14.87
2024-05-01T19:39:00,A,2,21.61,63.09,14.66
2024-05-01T19:40:00,A,2,22.02,62.57,15.03
2024-05-01T19:41:00,A,2,21.39,60.99,14.37
2024-05-01T19:42:00,A,2,22.3,60.77,14.57
2024-05-01T19:43:00,A,2,21.31,60.7,15.47
2024-05-01T19:44:00,A,2,21.72,61.63,15.57
2024-05-01T19:45:00,A,2,21.38,62.28,14.82
2024-05-01T19:46:00,A,2,21.51,64.81,13.4
2024-05-01T19:47:00,A,2,22.57,62.17,14.0
2024-05-01T19:48:00,A,2,21.39,63.92,13.56
2024-05-01T19:49:00,A,2,21.3,62.08,13.6
2024-05-01T19:50:00,A,2,21.46,60.84,15.13
2024-05-01T19:51:00,A,2,22.02,61.46,15.58
2024-05-01T19:52:00,A,2,21.61,62.9,14.53
2024-05-01T19:53:00,A,2,21.81,61.29,14.13
2024-05-01T19:54:00,A,2,22.04,61.98,14.75
2024-05-01T19:55:00,A,2,21.91,62.1,14.87
2024-05-01T19:56:00,A,2,22.36,61.31,14.3
2024-05-01T19:57:00,A,2,21.85,60.87,14.35
2024-05-01T19:58:00,A,2,21.87,62.75,15.27
2024-05-01T19:59:00,A,2,22.36,63.24,15.52
2024-05-01T20:00:00,A,2,21.96,59.59,14.45
2024-05-01T20:01:00,A,2,21.39,63.83,15.19
2024-05-01T20:02:00,A,2,21.98,62.47,14.35
2024-05-01T20:03:00,A,2,21.58,63.63,15.26
2024-05-01T20:04:00,A,2,22.34,62.89,14.75
2024-05-01T20:05:00,A,2,21.87,63.13,15.58
2024-05-01T20:06:00,A,2,22.29,61.27,14.56
2024-05-01T20:07:00,A,2,21.97,62.36,14.49
2024-05-01T20:08:00,A,2,21.82,63.06,13.62
2024-05-01T20:09:00,A,2,21.41,62.71,15.18
2024-05-01T20:10:00,A,2,21.72,61.84,13.63
2024-05-01T20:11:00,A,2,21.97,62.92,13.92
2024-05-01T20:12:00,A,2,21.88,64.08,13.97
2024-05-01T20:13:00,A,2,21.48,61.82,13.63
2024-05-01T20:14:00,A,2,21.07,62.87,15.65
2024-05-01T20:15:00,A,2,22.34,63.85,14.41
2024-05-01T20:16:00,A,2,22.17,63.63,13.44
2024-05-01T20:17:00,A,2,22.18,64.1,13.84
2024-05-01T20:18:00,A,2,21.4,62.52,14.34
2024-05-01T20:19:00,A,2,22.8,62.2,13.68
2024-05-01T20:20:00,A,2,21.97,62.26,14.64
2024-05-01T20:21:00,A,2,22.43,63.83,15.38
2024-05-01T20:22:00,A,2,21.92,62.78,14.36
2024-05-01T20:23:00,A,2,21.99,61.69,15.37
2024-05-01T20:24:00,A,2,21.78,63.27,15.12
2024-05-01T20:25:00,A,2,22.88,60.92,14.51
2024-05-01T20:26:00,A,2,21.81,62.68,13.96
2024-05-01T20:27:00,A,2,21.65,60.18,14.82
2024-05-01T20:28:00,A,2,22.26,63.19,13.9
2024-05-01T20:29:00,A,2,21.65,62.07,14.54
2024-05-01T20:30:00,A,2,21.82,62.23,14.41
2024-05-01T20:31:00,A,2,22.21,61.58,15.22
2024-05-01T20:32:00,A,2,22.35,62.59,13.77
2024-05-01T20:33:00,A,2,21.23,61.45,15.73
2024-05-01T20:34:00,A,2,22.21,64.44,14.51
2024-05-01T20:35:00,A,2,22.19,61.52,15.0
2024-05-01T20:36:00,A,2,22.23,65.95,14.57
2024-05-01T20:37:00,A,2,22.07,62.24,14.29
2024-05-01T20:38:00,A,2,21.89,63.55,15.23
2024-05-01T20:39:00,A,2,21.81,63.7,15.26
2024-05-01T20:40:00,A,2,22.45,61.06,14.02
2024-05-01T20:41:00,A,2,21.95,63.5,15.61
2024-05-01T20:42:00,A,2,22.41,63.72,14.42
2024-05-01T20:43:00,A,2,22.19,63.74,14.24
2024-05-01T20:44:00,A,2,22.55,63.28,14.69
2024-05-01T20:45:00,A,2,22.9,63.07,14.17
2024-05-01T20:46:00,A,2,22.79,63.58,15.63
2024-05-01T20:47:00,A,2,22.54,63.75,15.66
2024-05-01T20:48:00,A,2,21.9,62.44,14.49
2024-05-01T20:49:00,A,2,21.93,62.46,15.67
2024-05-01T20:50:00,A,2,22.64,63.91,14.9
2024-05-01T20:51:00,A,2,23.34,64.92,14.76
2024-05-01T20:52:00,A,2,21.8,61.23,15.29
2024-05-01T20:53:00,A,2,22.69,63.3,14.99
2024-05-01T20:54:00,A,2,22.33,64.37,15.63
2024-05-01T20:55:00,A,2,22.1,64.67,15.39
2024-05-01T20:56:00,A,2,22.5,61.66,14.64
2024-05-01T20:57:00,A,2,22.18,62.33,15.04
2024-05-01T20:58:00,A,2,22.49,62.63,15.68
2024-05-01T20:59:00,A,2,22.46,61.23,15.77
2024-05-01T21:00:00,A,2,22.06,63.85,14.81
2024-05-01T21:01:00,A,2,22.24,60.84,15.22
2024-05-01T21:02:00,A,2,22.38,63.26,14.89
2024-05-01T21:03:00,A,2,22.71,63.3,14.98
2024-05-01T21:04:00,A,2,22.92,63.67,15.08
2024-05-01T21:05:00,A,2,22.65,64.2,15.25
2024-05-01T21:06:00,A,2,22.19,60.48,16.43
2024-05-01T21:07:00,A,2,22.73,61.58,14.68
2024-05-01T21:08:00,A,2,23.1,62.63,15.08
2024-05-01T21:09:00,A,2,21.75,61.86,14.69
2024-05-01T21:10:00,A,2,22.38,63.69,14.93
2024-05-01T21:11:00,A,2,22.76,63.62,14.82
2024-05-01T21:12:00,A,2,22.6,63.16,16.66
2024-05-01T21:13:00,A,2,22.08,66.79,14.37
2024-05-01T21:14:00,A,2,22.86,64.19,15.06
2024-05-01T21:15:00,A,2,22.73,62.68,15.58
2024-05-01T21:16:00,A,2,22.15,62.58,16.03
2024-05-01T21:17:00,A,2,22.22,65.31,15.97
2024-05-01T21:18:00,A,2,22.38,64.23,14.44
2024-05-01T21:19:00,A,2,22.12,63.07,15.66
2024-05-01T21:20:00,A,2,23.49,64.92,15.03
2024-05-01T21:21:00,A,2,22.72,63.33,15.7
2024-05-01T21:22:00,A,2,22.66,62.03,15.66
2024-05-01T21:23:00,A,2,22.51,63.32,15.31
2024-05-01T21:24:00,A,2,22.64,62.99,15.2
2024-05-01T21:25:00,A,2,22.33,63.96,14.49
2024-05-01T21:26:00,A,2,22.68,63.65,15.21
2024-05-01T21:27:00,A,2,22.36,63.39,14.9
2024-05-01T21:28:00,A,2,21.95,61.92,15.52
2024-05-01T21:29:00,A,2,22.71,68.6,14.81
2024-05-01T21:30:00,A,2,22.28,65.22,15.32
2024-05-01T21:31:00,A,2,22.62,64.05,13.77
2024-05-01T21:32:00,A,2,22.56,64.69,15.78
2024-05-01T21:33:00,A,2,22.52,61.71,15.38
2024-05-01T21:34:00,A,2,23.76,62.91,16.5
2024-05-01T21:35:00,A,2,22.91,63.52,16.45
2024-05-01T21:36:00,A,2,23.06,64.78,16.2
2024-05-01T21:37:00,A,2,23.09,62.71,15.03
2024-05-01T21:38:00,A,2,22.78,65.59,15.43
2024-05-01T21:39:00,A,2,22.87,65.61,15.57
2024-05-01T21:40:00,A,2,23.71,64.72,15.94
2024-05-01T21:41:00,A,2,22.45,62.15,15.37
2024-05-01T21:42:00,A,2,22.28,64.21,15.24
2024-05-01T21:43:00,A,2,23.44,63.39,14.74
2024-05-01T21:44:00,A,2,22.92,62.34,15.72
2024-05-01T21:45:00,A,2,22.24,63.22,16.09
2024-05-01T21:46:00,A,2,22.78,65.45,15.58
2024-05-01T21:47:00,A,2,23.07,63.44,15.63
2024-05-01T21:48:00,A,2,22.6,65.85,16.65
2024-05-01T21:49:00,A,2,23.19,64.2,16.23
2024-05-01T21:50:00,A,2,23.54,65.87,14.51
2024-05-01T21:51:00,A,2,22.88,63.4,14.78
2024-05-01T21:52:00,A,2,23.6,64.28,15.64
2024-05-01T21:53:00,A,2,22.44,63.79,16.11
2024-05-01T21:54:00,A,2,23.09,64.28,16.45
2024-05-01T21:55:00,A,2,23.18,64.98,16.5
2024-05-01T21:56:00,A,2,22.51,62.74,16.1
2024-05-01T21:57:00,A,2,23.59,63.85,16.15
2024-05-01T21:58:00,A,2,23.17,63.45,15.62
2024-05-01T21:59:00,A,2,23.14,66.23,15.91
2024-05-01T22:00:00,A,2,22.77,64.48,16.28
2024-05-01T22:01:00,A,2,22.52,64.32,16.55
2024-05-01T22:02:00,A,2,23.16,66.04,15.58
2024-05-01T22:03:00,A,2,22.75,64.75,16.22
2024-05-01T22:04:00,A,2,22.65,65.15,16.32
2024-05-01T22:05:00,A,2,22.87,61.95,16.41
2024-05-01T22:06:00,A,2,23.41,63.25,15.93
2024-05-01T22:07:00,A,2,22.84,62.7,15.25
2024-05-01T22:08:00,A,2,23.41,64.69,16.88
2024-05-01T22:09:00,A,2,22.98,64.3,15.73
2024-05-01T22:10:00,A,2,23.34,62.92,16.58
2024-05-01T22:11:00,A,2,23.75,64.18,16.2
2024-05-01T22:12:00,A,2,23.14,63.26,15.77
2024-05-01T22:13:00,A,2,23.72,62.18,15.8
2024-05-01T22:14:00,A,2,22.45,65.37,16.04
2024-05-01T22:15:00,A,2,23.74,62.57,16.77
2024-05-01T22:16:00,A,2,23.15,63.84,16.57
2024-05-01T22:17:00,A,2,23.76,64.61,16.69
2024-05-01T22:18:00,A,2,23.39,63.72,16.59
2024-05-01T22:19:00,A,2,22.53,64.2,16.29
2024-05-01T22:20:00,A,2,23.52,64.42,17.16
2024-05-01T22:21:00,A,2,22.86,66.9,16.83
2024-05-01T22:22:00,A,2,23.01,66.0,16.88
2024-05-01T22:23:00,A,2,22.64,64.34,15.72
2024-05-01T22:24:00,A,2,23.64,64.04,15.97
2024-05-01T22:25:00,A,2,23.46,64.47,17.46
2024-05-01T22:26:00,A,2,22.54,66.59,16.35
2024-05-01T22:27:00,A,2,23.39,65.48,16.85
2024-05-01T22:28:00,A,2,23.33,66.3,15.88
2024-05-01T22:29:00,A,2,22.85,64.62,17.2
2024-05-01T22:30:00,A,2,24.05,65.15,16.28
2024-05-01T22:31:00,A,2,23.92,67.17,15.86
2024-05-01T22:32:00,A,2,23.4,67.56,16.53
2024-05-01T22:33:00,A,2,23.1,64.86,16.32
2024-05-01T22:34:00,A,2,23.22,63.28,15.9
2024-05-01T22:35:00,A,2,23.54,64.75,17.15
2024-05-01T22:36:00,A,2,23.82,67.23,16.87
2024-05-01T22:37:00,A,2,22.84,66.01,16.11
2024-05-01T22:38:00,A,2,23.5,66.18,16.76
2024-05-01T22:39:00,A,2,23.34,64.31,15.71
2024-05-01T22:40:00,A,2,23.58,63.66,17.06
2024-05-01T22:41:00,A,2,23.81,64.75,16.27
2024-05-01T22:42:00,A,2,24.06,66.16,17.08
2024-05-01T22:43:00,A,2,23.0,62.1,17.05
2024-05-01T22:44:00,A,2,23.58,66.28,16.25
2024-05-01T22:45:00,A,2,24.21,62.16,17.45
2024-05-01T22:46:00,A,2,23.28,65.81,16.12
2024-05-01T22:47:00,A,2,23.46,64.4,16.11
2024-05-01T22:48:00,A,2,23.34,65.34,17.04
2024-05-01T22:49:00,A,2,22.95,64.35,16.27
2024-05-01T22:50:00,A,2,23.67,64.04,16.69
2024-05-01T22:51:00,A,2,23.95,64.47,17.28
2024-05-01T22:52:00,A,2,23.89,64.86,16.86
2024-05-01T22:53:00,A,2,23.28,65.78,17.21
2024-05-01T22:54:00,A,2,24.1,64.05,16.94
2024-05-01T22:55:00,A,2,23.43,63.1,17.62
2024-05-01T22:56:00,A,2,24.31,65.43,17.64
2024-05-01T22:57:00,A,2,23.67,64.5,16.36
2024-05-01T22:58:00,A,2,23.58,63.57,16.33
2024-05-01T22:59:00,A,2,23.65,66.33,16.79
2024-05-01T23:00:00,A,2,23.19,65.16,16.86
2024-05-01T23:01:00,A,2,24.31,64.33,16.22
2024-05-01T23:02:00,A,2,23.5,64.62,17.2
2024-05-01T23:03:00,A,2,24.49,66.34,17.17
2024-05-01T23:04:00,A,2,23.68,64.41,17.33
2024-05-01T23:05:00,A,2,23.9,65.22,18.15
2024-05-01T23:06:00,A,2,23.36,63.19,16.39
2024-05-01T23:07:00,A,2,23.4,64.08,16.95
2024-05-01T23:08:00,A,2,23.62,66.44,17.12
2024-05-01T23:09:00,A,2,23.84,65.39,17.64
2024-05-01T23:10:00,A,2,24.51,64.2,17.21
2024-05-01T23:11:00,A,2,24.41,64.24,17.68
2024-05-01T23:12:00,A,2,24.31,65.33,16.64
2024-05-01T23:13:00,A,2,23.93,65.27,19.04
2024-05-01T23:14:00,A,2,23.93,66.18,17.77
2024-05-01T23:15:00,A,2,23.49,63.23,18.51
2024-05-01T23:16:00,A,2,24.6,64.56,15.9
2024-05-01T23:17:00,A,2,24.61,64.37,17.7
2024-05-01T23:18:00,A,2,23.99,65.79,17.51
2024-05-01T23:19:00,A,2,24.21,67.31,17.68
2024-05-01T23:20:00,A,2,24.16,63.93,16.54
2024-05-01T23:21:00,A,2,24.37,64.31,16.33
2024-05-01T23:22:00,A,2,23.82,63.68,17.16
2024-05-01T23:23:00,A,2,24.34,64.69,18.37
2024-05-01T23:24:00,A,2,24.62,63.6,17.64
2024-05-01T23:25:00,A,2,24.48,65.19,18.15
2024-05-01T23:26:00,A,2,24.09,65.77,16.61
2024-05-01T23:27:00,A,2,23.79,65.29,16.44
2024-05-01T23:28:00,A,2,24.22,66.66,17.12
2024-05-01T23:29:00,A,2,24.2,65.73,17.37
2024-05-01T23:30:00,A,2,24.4,65.63,18.19
2024-05-01T23:31:00,A,2,24.1,63.72,16.95
2024-05-01T23:32:00,A,2,24.49,63.74,18.52
2024-05-01T23:33:00,A,2,23.82,64.88,16.6
2024-05-01T23:34:00,A,2,24.49,66.39,17.44
2024-05-01T23:35:00,A,2,23.63,66.14,17.73
2024-05-01T23:36:00,A,2,24.11,66.17,17.19
2024-05-01T23:37:00,A,2,24.04,65.53,18.09
2024-05-01T23:38:00,A,2,24.69,66.83,17.99
2024-05-01T23:39:00,A,2,25.55,63.52,17.68
2024-05-01T23:40:00,A,2,24.36,66.95,17.89
2024-05-01T23:41:00,A,2,24.78,64.9,18.0
2024-05-01T23:42:00,A,2,23.77,63.67,17.94
2024-05-01T23:43:00,A,2,24.11,67.18,17.7
2024-05-01T23:44:00,A,2,24.31,63.33,17.55
2024-05-01T23:45:00,A,2,23.69,67.63,18.19
2024-05-01T23:46:00,A,2,24.29,65.12,17.65
2024-05-01T23:47:00,A,2,24.0,65.34,17.16
2024-05-01T23:48:00,A,2,24.23,65.06,18.41
2024-05-01T23:49:00,A,2,24.98,65.76,17.22
2024-05-01T23:50:00,A,2,24.39,65.99,16.73
2024-05-01T23:51:00,A,2,24.53,66.26,17.65
2024-05-01T23:52:00,A,2,24.37,65.3,18.33
2024-05-01T23:53:00,A,2,24.22,64.98,18.68
2024-05-01T23:54:00,A,2,24.8,65.46,18.14
2024-05-01T23:55:00,A,2,24.63,65.45,17.65
2024-05-01T23:56:00,A,2,24.47,63.47,18.42
2024-05-01T23:57:00,A,2,24.04,68.01,18.12
2024-05-01T23:58:00,A,2,24.25,65.14,17.71
2024-05-01T23:59:00,A,2,24.61,66.53,17.45
2024-05-02T00:00:00,A,2,24.88,67.39,18.64
2024-05-02T00:01:00,A,2,24.02,66.35,18.25
2024-05-02T00:02:00,A,2,25.14,63.25,17.99
2024-05-02T00:03:00,A,2,25.14,65.48,17.43
2024-05-02T00:04:00,A,2,24.3,66.93,17.77
2024-05-02T00:05:00,A,2,24.66,63.24,18.47
2024-05-02T00:06:00,A,2,24.14,64.93,15.87
2024-05-02T00:07:00,A,2,24.99,64.12,17.71
2024-05-02T00:08:00,A,2,24.34,64.45,18.28
2024-05-02T00:09:00,A,2,25.14,65.11,17.56
2024-05-02T00:10:00,A,2,24.04,64.77,19.15
2024-05-02T00:11:00,A,2,24.7,65.69,19.47
2024-05-02T00:12:00,A,2,24.77,64.87,19.02
2024-05-02T00:13:00,A,2,24.49,64.14,18.47
2024-05-02T00:14:00,A,2,24.73,65.8,17.53
2024-05-02T00:15:00,A,2,24.76,64.85,18.25
2024-05-02T00:16:00,A,2,24.54,65.1,18.93
2024-05-02T00:17:00,A,2,24.23,65.7,18.73
2024-05-02T00:18:00,A,2,24.93,66.26,18.11
2024-05-02T00:19:00,A,2,24.5,65.12,18.97
2024-05-02T00:20:00,A,2,24.75,64.19,18.17
2024-05-02T00:21:00,A,2,25.0,63.62,18.12
2024-05-02T00:22:00,A,2,25.13,66.31,18.72
2024-05-02T00:23:00,A,2,24.99,64.38,18.77
2024-05-02T00:24:00,A,2,24.99,65.23,19.29
2024-05-02T00:25:00,A,2,25.67,63.52,18.38
2024-05-02T00:26:00,A,2,24.68,66.94,18.47
2024-05-02T00:27:00,A,2,24.78,66.41,18.4
2024-05-02T00:28:00,A,2,24.95,63.46,18.99
2024-05-02T00:29:00,A,2,23.62,62.55,19.13
2024-05-02T00:30:00,A,2,23.92,66.4,18.97
2024-05-02T00:31:00,A,2,24.93,63.63,19.02
2024-05-02T00:32:00,A,2,25.53,64.06,18.97
2024-05-02T00:33:00,A,2,24.65,65.43,18.38
2024-05-02T00:34:00,A,2,24.24,64.69,17.57
2024-05-02T00:35:00,A,2,24.39,63.52,18.47
2024-05-02T00:36:00,A,2,24.83,64.01,19.51
2024-05-02T00:37:00,A,2,25.46,63.25,19.05
2024-05-02T00:38:00,A,2,25.25,64.87,17.75
2024-05-02T00:39:00,A,2,24.8,64.56,18.69
2024-05-02T00:40:00,A,2,24.26,65.79,19.55
2024-05-02T00:41:00,A,2,24.65,65.81,18.73
2024-05-02T00:42:00,A,2,24.57,63.41,18.3
2024-05-02T00:43:00,A,2,24.49,65.1,18.23
2024-05-02T00:44:00,A,2,25.07,64.87,19.01
2024-05-02T00:45:00,A,2,25.1,64.36,18.23
2024-05-02T00:46:00,A,2,24.26,64.56,19.08
2024-05-02T00:47:00,A,2,24.73,63.53,19.1
2024-05-02T00:48:00,A,2,25.17,66.98,18.79
2024-05-02T00:49:00,A,2,25.28,64.96,17.68
2024-05-02T00:50:00,A,2,25.19,65.01,19.09
2024-05-02T00:51:00,A,2,25.11,65.59,19.31
2024-05-02T00:52:00,A,2,25.28,63.34,18.42
2024-05-02T00:53:00,A,2,25.79,64.93,20.18
2024-05-02T00:54:00,A,2,24.87,65.72,19.27
2024-05-02T00:55:00,A,2,25.05,64.14,18.42
2024-05-02T00:56:00,A,2,25.46,66.0,18.76
2024-05-02T00:57:00,A,2,25.29,63.55,18.59
2024-05-02T00:58:00,A,2,25.17,66.86,19.32
2024-05-02T00:59:00,A,2,25.74,62.92,19.49
2024-05-02T01:00:00,A,2,25.14,65.2,18.93
2024-05-02T01:01:00,A,2,24.84,63.95,18.74
2024-05-02T01:02:00,A,2,26.11,63.83,18.89
2024-05-02T01:03:00,A,2,25.05,63.86,19.42
2024-05-02T01:04:00,A,2,25.54,62.94,19.35
2024-05-02T01:05:00,A,2,25.04,63.26,19.25
2024-05-02T01:06:00,A,2,25.7,64.95,18.9
2024-05-02T01:07:00,A,2,25.83,63.42,19.44
2024-05-02T01:08:00,A,2,25.68,65.34,19.35
2024-05-02T01:09:00,A,2,25.82,67.26,18.91
2024-05-02T01:10:00,A,2,25.92,64.6,19.08
2024-05-02T01:11:00,A,2,25.5,64.54,19.01
2024-05-02T01:12:00,A,2,25.3,65.52,19.37
2024-05-02T01:13:00,A,2,26.05,63.94,18.31
2024-05-02T01:14:00,A,2,25.41,64.35,19.16
2024-05-02T01:15:00,A,2,26.09,65.39,20.03
2024-05-02T01:16:00,A,2,25.65,67.44,19.78
2024-05-02T01:17:00,A,2,25.75,64.77,19.7
2024-05-02T01:18:00,A,2,24.99,63.6,20.22
2024-05-02T01:19:00,A,2,25.21,65.95,18.9
2024-05-02T01:20:00,A,2,25.29,63.08,18.85
2024-05-02T01:21:00,A,2,25.18,64.86,20.5
2024-05-02T01:22:00,A,2,25.47,63.66,18.8
2024-05-02T01:23:00,A,2,25.42,64.79,19.32
2024-05-02T01:24:00,A,2,26.27,63.49,19.68
2024-05-02T01:25:00,A,2,25.58,64.44,19.28
2024-05-02T01:26:00,A,2,25.51,65.17,19.38
2024-05-02T01:27:00,A,2,25.41,64.76,20.35
2024-05-02T01:28:00,A,2,25.72,64.86,20.0
2024-05-02T01:29:00,A,2,26.36,63.39,17.73
2024-05-02T01:30:00,A,2,25.5,64.94,19.7
2024-05-02T01:31:00,A,2,25.8,64.0,20.75
2024-05-02T01:32:00,A,2,26.28,61.25,20.48
2024-05-02T01:33:00,A,2,25.36,66.57,18.71
2024-05-02T01:34:00,A,2,26.47,64.67,19.11
2024-05-02T01:35:00,A,2,25.26,62.84,20.17
2024-05-02T01:36:00,A,2,25.7,63.62,18.84
2024-05-02T01:37:00,A,2,25.51,66.83,19.45
2024-05-02T01:38:00,A,2,25.83,63.68,20.49
2024-05-02T01:39:00,A,2,24.85,65.38,18.9
2024-05-02T01:40:00,A,2,25.43,65.21,19.29
2024-05-02T01:41:00,A,2,25.71,64.29,19.69
2024-05-02T01:42:00,A,2,25.65,67.14,19.05
2024-05-02T01:43:00,A,2,25.65,62.79,18.81
2024-05-02T01:44:00,A,2,25.8,65.24,19.83
2024-05-02T01:45:00,A,2,26.04,63.15,19.87
2024-05-02T01:46:00,A,2,25.69,63.55,20.68
2024-05-02T01:47:00,A,2,25.55,65.7,18.59
2024-05-02T01:48:00,A,2,26.13,62.37,19.47
2024-05-02T01:49:00,A,2,26.22,64.8,19.81
2024-05-02T01:50:00,A,2,25.91,65.76,19.38
2024-05-02T01:51:00,A,2,25.4,65.38,21.01
2024-05-02T01:52:00,A,2,26.42,65.8,19.63
2024-05-02T01:53:00,A,2,25.88,66.51,20.66
2024-05-02T01:54:00,A,2,25.65,65.99,20.4
2024-05-02T01:55:00,A,2,25.63,66.18,20.96
2024-05-02T01:56:00,A,2,25.99,63.92,19.46
2024-05-02T01:57:00,A,2,25.88,63.64,21.0
2024-05-02T01:58:00,A,2,25.79,63.47,20.58
2024-05-02T01:59:00,A,2,25.73,64.45,19.43
2024-05-02T02:00:00,A,2,26.22,63.44,19.77
2024-05-02T02:01:00,A,2,26.51,64.36,19.13
2024-05-02T02:02:00,A,2,25.79,65.79,19.86
2024-05-02T02:03:00,A,2,25.5,66.39,20.34
2024-05-02T02:04:00,A,2,25.45,63.36,20.82
2024-05-02T02:05:00,A,2,25.66,64.6,19.54
2024-05-02T02:06:00,A,2,25.9,64.89,20.19
2024-05-02T02:07:00,A,2,25.94,65.6,20.11
2024-05-02T02:08:00,A,2,25.99,63.22,20.07
2024-05-02T02:09:00,A,2,25.69,63.33,19.61
2024-05-02T02:10:00,A,2,25.98,64.16,20.26
2024-05-02T02:11:00,A,2,25.62,63.38,20.14
2024-05-02T02:12:00,A,2,25.87,64.12,20.5
2024-05-02T02:13:00,A,2,25.5,62.9,20.12
2024-05-02T02:14:00,A,2,25.65,66.28,20.11
2024-05-02T02:15:00,A,2,25.89,63.39,20.72
2024-05-02T02:16:00,A,2,26.17,64.08,20.77
2024-05-02T02:17:00,A,2,26.62,62.62,20.36
2024-05-02T02:18:00,A,2,26.47,63.01,19.96
2024-05-02T02:19:00,A,2,26.1,64.36,20.41
